FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M1_,Id,gridcode,Shape_Le_1,Shape_Area
200,10449,2,007,007,5,99569,0,0,BD,Both,Non-System,NS-99569,Bullfrog Ln, , , , ,50099569007,0.078072000000000,0.078072000000000,0.000000000000000,0.078072000000000,50098953007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,412.208459356999981,59359,59359,1,220.687714478000004,0.240147358329000
201,10467,2,007,007,5,99565,0,0,BD,Both,Non-System,NS-99565,Canal Ln, , , , ,50099565007,0.063342000000000,0.063342000000000,0.000000000000000,0.063342000000000,40001351007,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,334.437344021999991,59359,59359,1,220.687714478000004,0.240147358329000
202,10688,2,007,007,5,99553,0,0,BD,Both,Non-System,NS-99553,Cedar Village Rd, , , , ,50099553007,0.100426000000000,0.100426000000000,0.000000000000000,0.100426000000000,50098712007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,2,0210,Belhaven,0,, ,0,0,530.226255308999953,59359,59359,1,220.687714478000004,0.240147358329000
203,10715,2,007,007,5,99578,0,0,BD,Both,Non-System,NS-99578,Brimmage Ln, , , , ,50099578007,0.030012000000000,0.030012000000000,0.000000000000000,0.030012000000000,50098410007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,0, ,0, ,2,0210,Belhaven,0,, ,0,0,158.463301050000013,59359,59359,1,220.687714478000004,0.240147358329000
204,10733,2,007,007,5,99576,0,0,BD,Both,Non-System,NS-99576,Broad St, , , , ,50099576007,0.068555000000000,0.068555000000000,0.000000000000000,0.068555000000000,50098930007,50098925007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,2,0210,Belhaven,0,, ,0,0,361.965542043000028,59359,59359,1,220.687714478000004,0.240147358329000
205,10818,2,007,007,5,99549,0,0,BD,Both,Non-System,NS-99549,Chambers Point Rd, , , , ,50099549007,0.660565000000000,0.660565000000000,0.000000000000000,0.660565000000000,40001730007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,3487.633825460000025,58771,58771,1,0.000269494585268,0.000000002905093
206,10818,2,007,007,5,99549,0,0,BD,Both,Non-System,NS-99549,Chambers Point Rd, , , , ,50099549007,0.660565000000000,0.660565000000000,0.000000000000000,0.660565000000000,40001730007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,3487.633825460000025,59359,59359,1,220.687714478000004,0.240147358329000
207,10924,2,007,007,5,99566,0,0,BD,Both,Non-System,NS-99566,Campbell Ln, , , , ,50099566007,0.025765000000000,0.025765000000000,0.000000000000000,0.025765000000000,40001708007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,136.037733008999993,59359,59359,1,220.687714478000004,0.240147358329000
208,11036,2,007,007,5,99564,0,0,BD,Both,Non-System,NS-99564,Canal Run, , , , ,50099564007,0.079649000000000,0.079649000000000,0.000000000000000,0.079649000000000,40001351007,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,420.539502873000004,59359,59359,1,220.687714478000004,0.240147358329000
209,11073,2,007,007,5,99563,0,0,BD,Both,Non-System,NS-99563,Captain Tom Dr, , , , ,50099563007,0.080979000000000,0.080979000000000,0.000000000000000,0.080979000000000,40001358007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,427.516282546000014,59359,59359,1,220.687714478000004,0.240147358329000
210,11133,1,008,008,5,99581,0,0,BD,Both,Non-System,NS-99581,Cypress Rd, , , , ,50099581008,0.031274000000000,0.031274000000000,0.000000000000000,0.031274000000000,40001386008,50099876008, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,164.931857524999998,59359,59359,1,220.687714478000004,0.240147358329000
211,11397,1,094,094,5,99613,0,0,BD,Both,Non-System,NS-99613,Pettiford Ct, , , , ,50099613094,0.041675000000000,0.041675000000000,0.000000000000000,0.041675000000000,40001325094,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0132,Plymouth,0,, ,0,0,219.720714933000011,59359,59359,1,220.687714478000004,0.240147358329000
212,11456,2,007,007,5,99589,0,0,BD,Both,Non-System,NS-99589,E Bay St, , , , ,50099589007,0.077610000000000,0.155220000000000,0.000000000000000,0.077610000000000,50098696007,50098826007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,409.777042855999980,59359,59359,1,220.687714478000004,0.240147358329000
213,11543,2,007,007,5,99585,0,0,BD,Both,Non-System,NS-99585,Boss Hogg Ave, , , , ,50099585007,0.069166000000000,0.069166000000000,0.000000000000000,0.069166000000000,DEAD-END,40001730007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,365.193365829000015,59359,59359,1,220.687714478000004,0.240147358329000
214,11933,1,046,046,5,99642,0,0,BD,Both,Non-System,NS-99642,Parkers Fishery Road, , , , ,50099642046,0.020182000000000,0.020182000000000,0.000000000000000,0.020182000000000,40001175046,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,106.407030156999994,59359,59359,1,220.687714478000004,0.240147358329000
215,11950,1,094,094,5,99638,0,0,BD,Both,Non-System,NS-99638,Summerby Rd, , , , ,50099638094,0.210377000000000,0.420754000000000,0.000000000000000,0.210377000000000,40001369094,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,1110.720143270000108,59359,59359,1,220.687714478000004,0.240147358329000
216,11956,1,094,094,5,99639,0,0,BD,Both,Non-System,NS-99639,Spruill Rd, , , , ,50099639094,0.792912000000000,1.585824000000000,0.000000000000000,0.792912000000000,DEAD-END,40001312094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,4186.505765900000370,4813,4813,1,0.000161696751320,0.000000001452547
217,11956,1,094,094,5,99639,0,0,BD,Both,Non-System,NS-99639,Spruill Rd, , , , ,50099639094,0.792912000000000,1.585824000000000,0.000000000000000,0.792912000000000,DEAD-END,40001312094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,4186.505765900000370,4878,4878,1,0.000592888087567,0.000000007262733
218,11956,1,094,094,5,99639,0,0,BD,Both,Non-System,NS-99639,Spruill Rd, , , , ,50099639094,0.792912000000000,1.585824000000000,0.000000000000000,0.792912000000000,DEAD-END,40001312094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,4186.505765900000370,59359,59359,1,220.687714478000004,0.240147358329000
219,12307,1,008,008,5,99633,0,0,BD,Both,Non-System,NS-99633,Shipyard Landing Rd, , , , ,50099633008,0.067963000000000,0.067963000000000,0.000000000000000,0.067963000000000,40001531008,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,358.508474072000013,59359,59359,1,220.687714478000004,0.240147358329000
220,12326,2,074,074,5,99638,0,0,BD,Both,Non-System,NS-99638,Bunch Ln, , , , ,50099638074,0.213503000000000,0.427006000000000,0.000000000000000,0.213503000000000,DEAD-END,40001567074, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,1127.276760310000100,59359,59359,1,220.687714478000004,0.240147358329000
221,12563,1,094,094,5,99667,0,0,BD,Both,Non-System,NS-99667,Monroe St, , , , ,50099667094,0.093390000000000,0.093390000000000,0.000000000000000,0.093390000000000,50099629094,40001325094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0132,Plymouth,0,, ,0,0,492.993469725000011,59359,59359,1,220.687714478000004,0.240147358329000
222,12613,1,094,094,5,99677,0,0,BD,Both,Non-System,NS-99677,Jefferson St, , , , ,50099677094,0.024026000000000,0.024026000000000,0.000000000000000,0.024026000000000,DEAD-END,50099629094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0132,Plymouth,0,, ,0,0,126.765316795000004,59359,59359,1,220.687714478000004,0.240147358329000
223,12660,1,094,094,5,99645,0,0,BD,Both,Non-System,NS-99645,S Fifth St, , , , ,50099645094,0.086265000000000,0.172530000000000,0.000000000000000,0.086265000000000,40001142094,50099697094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,1,0109,Creswell,0,, ,0,0,455.461650296000016,59359,59359,1,220.687714478000004,0.240147358329000
224,13032,1,008,008,5,99655,0,0,BD,Both,Non-System,NS-99655,Third Rd, , , , ,50099655008,0.022892000000000,0.022892000000000,0.000000000000000,0.022892000000000,50099581008,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,120.852357804999997,59359,59359,1,220.687714478000004,0.240147358329000
225,13327,1,094,094,5,99696,0,0,BD,Both,Non-System,NS-99696,E Palmetta St, , , , ,50099696094,0.098633000000000,0.197266000000000,0.000000000000000,0.098633000000000,40001310094,50099880094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,1,0109,Creswell,0,, ,0,0,520.745782159999976,59359,59359,1,220.687714478000004,0.240147358329000
226,14105,1,094,094,5,99725,0,0,BD,Both,Non-System,NS-99725,Adams St, , , , ,50099725094,0.030627000000000,0.030627000000000,0.000000000000000,0.030627000000000,DEAD-END,50099693094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0132,Plymouth,0,, ,0,0,161.571419447000011,59359,59359,1,220.687714478000004,0.240147358329000
227,14128,1,046,046,5,99707,0,0,BD,Both,Non-System,NS-99707,Canal Cove Lane, , , , ,50099707046,0.097596000000000,0.097596000000000,0.000000000000000,0.097596000000000,40001402046,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,515.288617709000050,59359,59359,1,220.687714478000004,0.240147358329000
228,14469,1,094,094,5,99729,0,0,BD,Both,Non-System,NS-99729,Deep Creek Landing, , , , ,50099729094,0.036023000000000,0.036023000000000,0.000000000000000,0.036023000000000,40001309094,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,190.191739323000007,59359,59359,1,220.687714478000004,0.240147358329000
229,14596,1,094,094,5,99754,0,0,BD,Both,Non-System,NS-99754,Hunters Crossing, , , , ,50099754094,0.450748000000000,0.450748000000000,0.000000000000000,0.450748000000000,50099649094,50099800094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,2379.678998179999780,10403,10403,1,0.000107797834289,0.000000000726273
230,14596,1,094,094,5,99754,0,0,BD,Both,Non-System,NS-99754,Hunters Crossing, , , , ,50099754094,0.450748000000000,0.450748000000000,0.000000000000000,0.450748000000000,50099649094,50099800094, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,2379.678998179999780,59359,59359,1,220.687714478000004,0.240147358329000
231,14626,1,094,094,5,99756,0,0,BD,Both,Non-System,NS-99756,Wood Duck Rd, , , , ,50099756094,0.079187000000000,0.079187000000000,0.000000000000000,0.079187000000000,40001307094,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,418.100883628000020,59359,59359,1,220.687714478000004,0.240147358329000
232,14882,1,046,046,5,99744,0,0,BD,Both,Non-System,NS-99744,North King Street, , , , ,50099744046,0.034581000000000,0.034581000000000,0.000000000000000,0.034581000000000,40001458046,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,1,0143,Winton,0,, ,0,0,182.103644194999987,59359,59359,1,220.687714478000004,0.240147358329000
233,14949,1,008,008,5,99746,0,0,BD,Both,Non-System,NS-99746,Outlet Dr, , , , ,50099746008,0.091092000000000,0.091092000000000,0.000000000000000,0.091092000000000,50099481008,50099481008, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,480.966371357000014,59359,59359,1,220.687714478000004,0.240147358329000
234,15087,1,046,046,5,99771,0,0,BD,Both,Non-System,NS-99771,Leisure Shore Road, , , , ,50099771046,0.705308000000000,1.410616000000000,0.000000000000000,0.705308000000000,DEAD-END,50099786046, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,3723.614442789999885,59359,59359,1,220.687714478000004,0.240147358329000
235,15136,1,046,046,5,99786,0,0,BD,Both,Non-System,NS-99786,Leisure Blvd, , , , ,50099786046,0.754946000000000,1.509892000000000,0.000000000000000,0.754946000000000,50099771046,50099785046, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,3985.373343499999919,59359,59359,1,220.687714478000004,0.240147358329000
236,15436,1,094,094,5,99799,0,0,BD,Both,Non-System,NS-99799,South River Rd, , , , ,50099799094,0.153718000000000,0.307436000000000,0.000000000000000,0.153718000000000,50099649094,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,811.622788761000038,59359,59359,1,220.687714478000004,0.240147358329000
