FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M2_,Id,gridcode,Shape_Le_1,Shape_Area
35,999,1,048,048,4,1113,0,0,BD,Both,System,SR-1113,Mt Sinai Rd,N, ,N, ,40001113048,0.255000000000000,0.510000000000000,0.000000000000000,0.255000000000000,40001110048,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1931 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1997 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,1345.077270340000041,30886,30886,1,189.529020027000001,0.692616464252000
36,1206,1,028,028,5,98983,0,0,BD,Both,Non-System,NS-98983,Raptor Point Dr, , , , ,50098983028,0.138269000000000,0.138269000000000,0.000000000000000,0.138269000000000,50098988028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,,Urban Cluster,44965,3,729.995775864000052,30886,30886,1,189.529020027000001,0.692616464252000
37,1279,1,028,028,5,98997,0,0,BD,Both,Non-System,NS-98997,King Edward Ct, , , , ,50098997028,0.042370000000000,0.084740000000000,0.000000000000000,0.042370000000000,50098265028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,223.711079141999988,30886,30886,1,189.529020027000001,0.692616464252000
38,1465,1,028,028,5,98998,0,0,BD,Both,Non-System,NS-98998,Watersedge Dr, , , , ,50098998028,0.657730000000000,1.315460000000000,0.000000000000000,0.657730000000000,40001217028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,3472.761875000000146,30886,30886,1,189.529020027000001,0.692616464252000
39,1496,1,028,028,5,98988,0,0,BD,Both,Non-System,NS-98988,Swan View Dr, , , , ,50098988028,0.234610000000000,0.469220000000000,0.000000000000000,0.234610000000000,40001491028,50098983028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,1238.723279419999926,30886,30886,1,189.529020027000001,0.692616464252000
40,1625,1,028,028,5,99007,0,0,BD,Both,Non-System,NS-99007,Ocean Bay Blvd, , , , ,50099007028,0.019308000000000,0.019308000000000,0.000000000000000,0.019308000000000,DEAD-END,40001453028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,44965,3,101.947949029000000,30886,30886,1,189.529020027000001,0.692616464252000
41,1730,1,028,028,5,99013,0,0,BD,Both,Non-System,NS-99013,Lovers Ln, , ,A,2016,50099013028,0.053007000000000,0.053007000000000,0.000000000000000,0.053007000000000,40001219028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,44965,3,279.944537651000019,30886,30886,1,189.529020027000001,0.692616464252000
42,1744,1,028,028,5,99022,0,0,BD,Both,Non-System,NS-99022,Marshy Ridge Rd, , ,A,2016,50099022028,0.184008000000000,0.368016000000000,0.000000000000000,0.184008000000000,40001217028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,970.210435316000030,30886,30886,1,189.529020027000001,0.692616464252000
43,1772,1,048,048,4,1110,0,0,BD,Both,System,SR-1110,Nebraska Rd,N, ,N, ,40001110048,1.200000000000000,2.400000000000000,0.000000000000000,1.200000000000000,40001108048,40001111048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,150,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,6,,0, ,12/31/1990 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,6338.861534570000003,30886,30886,1,189.529020027000001,0.692616464252000
44,1801,1,048,048,4,1115,0,0,BD,Both,System,SR-1115,Gum Swamp Rd,N, ,N, ,40001115048,0.339000000000000,0.678000000000000,0.000000000000000,0.339000000000000,40001116048,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1953 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1997 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1788.119930040000099,30886,30886,1,189.529020027000001,0.692616464252000
45,1817,1,048,048,4,1125,0,0,BD,Both,System,SR-1125,Mapletown Rd,N, ,N, ,40001125048,1.790000000000000,3.580000000000000,0.000000000000000,1.790000000000000,20000264048,40001124048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1931 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,9432.046844459999193,30886,30886,1,189.529020027000001,0.692616464252000
46,1818,1,048,048,4,1127,0,0,BD,Both,System,SR-1127,Credle Rd,N, ,N, ,40001127048,0.600000000000000,1.200000000000000,0.000000000000000,0.600000000000000,40001128048,40001124048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1998 0:00:00, , ,RS,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,3158.379435169999851,30886,30886,1,189.529020027000001,0.692616464252000
47,1820,1,048,048,4,1119,0,0,BD,Both,System,SR-1119,Slocum Ln,N, ,N, ,40001119048,0.260000000000000,0.520000000000000,0.000000000000000,0.260000000000000,40001110048,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1954 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,IP,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1356.062406199999941,30886,30886,1,189.529020027000001,0.692616464252000
48,1927,1,028,028,5,99026,0,0,BD,Both,Non-System,NS-99026,Knight Ct, , , , ,50099026028,0.083432000000000,0.166864000000000,0.000000000000000,0.083432000000000,40001217028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,440.437684214999990,30886,30886,1,189.529020027000001,0.692616464252000
49,1959,1,028,028,5,99038,0,0,BD,Both,Non-System,NS-99038,Tyrell Ct, , , , ,50099038028,0.085519000000000,0.171038000000000,0.000000000000000,0.085519000000000,DEAD-END,50098392028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,451.538189730999989,30886,30886,1,189.529020027000001,0.692616464252000
50,2051,1,028,028,5,99020,0,0,BD,Both,Non-System,NS-99020,King Ct, , , , ,50099020028,0.091614000000000,0.183228000000000,0.000000000000000,0.091614000000000,DEAD-END,40001217028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,483.566512477999993,30886,30886,1,189.529020027000001,0.692616464252000
51,2080,1,028,028,5,99028,0,0,BD,Both,Non-System,NS-99028,Orlando Meekins Ln, , ,A,2016,50099028028,0.127654000000000,0.255308000000000,0.000000000000000,0.127654000000000,DEAD-END,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,2, ,0, ,0, , ,0,, ,0,0,673.982376366000040,30886,30886,1,189.529020027000001,0.692616464252000
52,2104,1,048,048,4,1106,0,0,BD,Both,System,SR-1106,Faithful Hannah Church Rd,N, ,N, ,40001106048,0.150000000000000,0.300000000000000,0.000000000000000,0.150000000000000,40001104048,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1956 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2005 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,806.719503751000047,30886,30886,1,189.529020027000001,0.692616464252000
53,2105,1,048,048,4,1108,0,0,BD,Both,System,SR-1108,White Plains Rd,N, ,N, ,40001108048,0.430000000000000,0.860000000000000,0.000000000000000,0.430000000000000,40001104048,40001110048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,300,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,6,,0, ,12/31/1990 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,2269.569336519999979,30886,30886,1,189.529020027000001,0.692616464252000
54,2132,1,048,048,4,1120,0,0,BD,Both,System,SR-1120,Chat & Thomas Rd,N, ,N, ,40001120048,0.210000000000000,0.420000000000000,0.000000000000000,0.210000000000000,50099990048,40001110048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,12,1,2, ,0, ,0, , ,0,, ,0,0,1106.232763570000088,30886,30886,1,189.529020027000001,0.692616464252000
55,2139,1,048,048,4,1126,0,0,BD,Both,System,SR-1126,Bridgman Rd,N, ,N, ,40001126048,1.040000000000000,2.080000000000000,0.000000000000000,1.040000000000000,40001124048,40001124048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,150,2020,0,0,0, ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2007 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,5496.378246709999985,30886,30886,1,189.529020027000001,0.692616464252000
56,2204,1,028,028,5,99035,0,0,BD,Both,Non-System,NS-99035,Outrigger Dr, , , , ,50099035028,0.466695000000000,0.933390000000000,0.000000000000000,0.466695000000000,DEAD-END,50099408028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,2464.113549879999937,347,347,1,0.000485090253164,0.000000005810187
57,2204,1,028,028,5,99035,0,0,BD,Both,Non-System,NS-99035,Outrigger Dr, , , , ,50099035028,0.466695000000000,0.933390000000000,0.000000000000000,0.466695000000000,DEAD-END,50099408028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,2464.113549879999937,30886,30886,1,189.529020027000001,0.692616464252000
58,2228,1,028,028,5,99032,0,0,BD,Both,Non-System,NS-99032,Queen Ct, , , , ,50099032028,0.050419000000000,0.100838000000000,0.000000000000000,0.050419000000000,40001217028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,,Urban Cluster,44965,3,266.140572362000000,30886,30886,1,189.529020027000001,0.692616464252000
59,2816,1,028,028,5,99107,0,0,BD,Both,Non-System,NS-99107,Osprey Rd, , ,A,2016,50099107028,0.860222000000000,0.860222000000000,0.000000000000000,0.860222000000000,40001103028,50098409028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,,Alligator River,63,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,4541.971421530000043,30886,30886,1,189.529020027000001,0.692616464252000
60,2817,1,028,028,5,99105,0,0,BD,Both,Non-System,NS-99105,Tillett Ln, , , , ,50099105028,0.105548000000000,0.105548000000000,0.000000000000000,0.105548000000000,50099892028,50098174028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,557.294491887000049,216,216,1,0.000107797834175,0.000000000726273
61,2817,1,028,028,5,99105,0,0,BD,Both,Non-System,NS-99105,Tillett Ln, , , , ,50099105028,0.105548000000000,0.105548000000000,0.000000000000000,0.105548000000000,50099892028,50098174028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,557.294491887000049,30886,30886,1,189.529020027000001,0.692616464252000
62,2988,1,028,028,5,99097,0,0,BD,Both,Non-System,NS-99097,Oneal Ln, , , , ,50099097028,0.051209000000000,0.051209000000000,0.000000000000000,0.051209000000000,40001215028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,,Urban Cluster,44965,3,270.321084826999993,30886,30886,1,189.529020027000001,0.692616464252000
63,3132,1,028,028,5,99124,0,0,BD,Both,Non-System,NS-99124,Midgett Rd, , , , ,50099124028,0.202826000000000,0.202826000000000,0.000000000000000,0.202826000000000,40001206028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,,Urban Cluster,44965,3,1070.875438110000005,30886,30886,1,189.529020027000001,0.692616464252000
64,3162,1,028,028,5,99090,0,0,BD,Both,Non-System,NS-99090,Pineway Dr, , , , ,50099090028,0.422033000000000,0.422033000000000,0.000000000000000,0.422033000000000,50098403028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,2228.328774900000099,262,262,1,0.000107797834175,0.000000000726273
65,3162,1,028,028,5,99090,0,0,BD,Both,Non-System,NS-99090,Pineway Dr, , , , ,50099090028,0.422033000000000,0.422033000000000,0.000000000000000,0.422033000000000,50098403028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,2228.328774900000099,30886,30886,1,189.529020027000001,0.692616464252000
66,3385,1,028,028,5,99099,0,0,BD,Both,Non-System,NS-99099,Thick Ridge Rd, , , , ,50099099028,0.172471000000000,0.172471000000000,0.000000000000000,0.172471000000000,50098174028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,910.646628383999996,30886,30886,1,189.529020027000001,0.692616464252000
67,3514,1,028,028,5,99127,0,0,BD,Both,Non-System,NS-99127,Old Schoolhouse Ln, , , , ,50099127028,0.228857000000000,0.228857000000000,0.000000000000000,0.228857000000000,DEAD-END,40001208028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,1208.349796400000059,30886,30886,1,189.529020027000001,0.692616464252000
68,3563,1,028,028,5,99148,0,0,BD,Both,Non-System,NS-99148,Pine Hill Ln, , ,A,2016,50099148028,0.237129000000000,0.474258000000000,0.000000000000000,0.237129000000000,50099485028,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,3,0155,Kitty Hawk,0,, ,0,0,1252.017329790000076,30886,30886,1,189.529020027000001,0.692616464252000
